"block key","route id","road segment length","actual crashes 2022","predicted crashes","aadt 2022","travel lane width","speed limit","difference","geom"
"1582b423c68f3385ae81a0bd7225ac84",11060642,255.61263,63,140.15317,8154,10,25.0,-77.15317,"LINESTRING Z(-77.07714396221587 38.96102893456133 0, -77.07724065117752 38.96102887072698 0, -77.07776525218223 38.96102845993235 0, -77.07801704728173 38.96102826516677 0, -77.0796629065031 38.96102791206683 0, -77.07998209560623 38.961027838289375 0, -77.08009309186161 38.961027852390934 0)"
"158c6372f7228596b82ec0a2d5975c25",12031982,78.77884,35,150.955,12199,12,20.0,-115.95501,"LINESTRING Z(-76.91122329479282 38.894329076415154 0, -76.91128505548313 38.894377435242326 0, -76.91141438123498 38.89447869741925 0, -76.91148697098906 38.8945325954909 0, -76.91157744632663 38.89459977638996 0, -76.91168710807797 38.89467243079843 0, -76.9118783948145 38.89482007835075 0)"
"15939726c192064ab1ec52a9ce4e74ed",11001002,82.78015,49,28.891706,241,16,21.6,20.108294,"LINESTRING Z(-77.02599239033337 38.91334471743991 0, -77.02599242063803 38.913427864400425 0, -77.02599251309232 38.913681530184704 0, -77.02599251903838 38.91369784428404 0, -77.02599263664699 38.91402052292625 0, -77.02599266211257 38.914090391587855 0)"
"15b2eb65adcdf62c81f53447a861daf0",11064412,125.25782,14,103.94209,4643,10,20.0,-89.94209,"LINESTRING Z(-77.08261910881211 38.927872256593 0, -77.08267527344611 38.92797202903592 0, -77.08268174503117 38.927983465021114 0, -77.08280654963181 38.92819975644588 0, -77.08293490547676 38.92842457608527 0, -77.08294175838668 38.928436579308475 0, -77.08309834607657 38.92870969032136 0, -77.08315913347981 38.92881657579997 0, -77.08320790249564 38.92890257050861 0)"
"15dea6f749f2dd0dce45c0bef766b406",12001702,50.809956,21,133.1489,8000,10,21.6,-112.1489,"LINESTRING Z(-76.98010851999558 38.896757215550736 0, -76.98009514221742 38.89677757217879 0, -76.98008257129354 38.89679819919375 0, -76.98007069192259 38.89681918665992 0, -76.98005143077155 38.89685467633314 0, -76.98003378332693 38.89689070678072 0, -76.98001763436434 38.896927097816345 0, -76.98000824413623 38.896950941353204 0, -76.98000309911234 38.896964029627604 0, -76.97999006237193 38.89700123194444 0, -76.97997875467411 38.89703879489054 0, -76.97996906076978 38.897076628362925 0, -76.97996098068647 38.897114642278375 0, -76.97995959546125 38.89712139831463 0, -76.97993882535954 38.89719319141979 0)"
"1624c4e3375c2daa99ab020d77806dc9",11025152,41.149826,14,257.29843,29211,9,30.0,-243.29845,"LINESTRING Z(-77.07608881505712 38.965793011365285 0, -77.0761270791309 38.96585901694156 0, -77.07615875380603 38.965913496235096 0, -77.07624152445479 38.9660559528265 0, -77.07628487517843 38.96613060295187 0)"
"1639f4ba38ea87b3bb5a97036ce5394e",12042442,117.30618,336,205.05566,20279,10,25.0,130.94434,"LINESTRING Z(-76.98550634334836 38.90020514999956 0, -76.98455593375922 38.90020227168083 0, -76.98442923756959 38.9002066869784 0, -76.9842704003358 38.900212575187034 0, -76.98415470154951 38.90021920772348 0)"
"1667d7fede2cabc8b9f86b778081a884",11075462,47.308834,77,245.01085,31056,10,25.0,-168.01085,"LINESTRING Z(-77.0121577582696 38.91573320348003 0, -77.01223397236748 38.9157094045122 0, -77.01226821678875 38.915698590919604 0, -77.01227651846646 38.915695977630506 0, -77.01242133647574 38.91565010989941 0, -77.01251807387987 38.9156194712359 0, -77.01255416284432 38.915607035861385 0, -77.01266104585665 38.91556905419569 0)"
"16e97132b1d9ce408ea50a7dc180c365",11092102,97.13656,49,31.928482,276,16,25.0,17.071518,"LINESTRING Z(-77.01439346261799 38.944342974588196 0, -77.01448020801875 38.94434026138774 0, -77.01478312495296 38.944331755678256 0, -77.01500444111028 38.944325394651486 0, -77.0150885795374 38.94432297860767 0, -77.01536900246873 38.94431492469594 0, -77.01541410536045 38.94431320718217 0, -77.01551307793291 38.944309410607765 0)"
"1728a39cc04cb04561fb5f1e56956513",12081442,44.20075,35,188.74493,16629,10,25.0,-153.74493,"LINESTRING Z(-76.99020196744446 38.947608863120735 0, -76.99032123697381 38.94769445171742 0, -76.99048710745525 38.9478134647107 0, -76.9905081008403 38.94782851024443 0, -76.99057742520688 38.94787824155692 0)"
"17734d9a294a0107cb695e34ca26f45d",11001102,176.8433,273,137.2328,6891,11,30.0,135.7672,"LINESTRING Z(-77.02703954396776 38.90565498332653 0, -77.0270384105125 38.90601042610336 0, -77.0270387544995 38.906127093175556 0, -77.02703875519619 38.90612893087896 0, -77.0270398667973 38.906506515630355 0, -77.02703902427228 38.90702116284442 0, -77.02703830320063 38.90724796621675 0)"
"17f0f8069e152e8f0d7fcefc205b1219",11000302,134.56975,119,165.08978,15193,13,20.0,-46.089775,"LINESTRING Z(-77.01518811724686 38.89613633484765 0, -77.01518370259441 38.89646316796184 0, -77.01518096943516 38.89689124585817 0, -77.01518069050307 38.896934756299245 0, -77.01517708459775 38.897324638806616 0, -77.01517697439579 38.8973484929707 0)"
"181c96f2872a3b624d16562b297abbe2",11094052,27.87322,0,208.94058,21211,10,25.0,-208.94058,"LINESTRING Z(-77.07849815465896 38.94581098741057 0, -77.0785438099016 38.94589230157287 0, -77.07858114361062 38.94595911796897 0, -77.0785880783912 38.94597127449392 0, -77.07862714570796 38.94604097236054 0)"
"58ebce005c8b0045ee14b7a3d6f9720f",13061162,144.42796,147,139.0448,9563,11,20.0,7.9552045,"LINESTRING Z(-76.96492229384101 38.87637152020216 0, -76.96481129774966 38.876427996494755 0, -76.9646225975501 38.87652072598904 0, -76.96422617413646 38.87671860982272 0, -76.96384507971383 38.87690929033299 0, -76.96362271636951 38.87701993448981 0, -76.96351931542715 38.87707143027047 0)"
"5912d5d3bb63dcfa56cf15db51436969",12015992,20.5518,7,186.94595,15005,12,30.0,-179.94595,"LINESTRING Z(-76.95775813546398 38.930756669590124 0, -76.95762143167703 38.93081679561677 0, -76.95760620386753 38.93082354632714 0, -76.95758716651639 38.93083633122106 0, -76.95755971719052 38.93085630168927 0)"
"5922bb6ccc59f0e5b2c80f7f52eaff38",11089442,83.63751,21,70.928314,2063,14,20.0,-49.92831,"LINESTRING Z(-77.02829420930448 38.91192855807109 0, -77.02814765632647 38.91217854790998 0, -77.02812494613065 38.91221850537065 0, -77.02795870349331 38.91251099203849 0, -77.02789633103322 38.91261481005195 0)"
"59470dca8c5785e421da848549f774cb",12031982,114.36701,280,158.80276,12199,14,25.0,121.19724,"LINESTRING Z(-76.92951438963125 38.9086395787584 0, -76.92961381361684 38.908717020411125 0, -76.92972130251209 38.908800592506324 0, -76.93007095517045 38.9090773585901 0, -76.93037695024813 38.90931590221147 0, -76.93044526943832 38.90936918223581 0)"
"596de81901c7a306ac52016acf60b99d",13071892,142.67226,35,120.18439,6923,12,20.0,-85.18439,"LINESTRING Z(-76.98222126599941 38.88167419882763 0, -76.98211856568946 38.88171598207837 0, -76.98187017104718 38.88181710800197 0, -76.98180138118353 38.88184505033682 0, -76.98144161669916 38.881991172862804 0, -76.98098263007178 38.882177842939846 0, -76.98089168556349 38.88221431207231 0, -76.98076201163701 38.882266449357786 0)"
"5972d261ec6d713997ef66c897c0e730",11001602,81.93676,21,238.25563,24938,10,30.0,-217.25563,"LINESTRING Z(-77.03634517793687 38.985666827673974 0, -77.03634141082355 38.98640488967253 0)"
"5975059f775564cf67afb1afe9a9341a",12000402,123.40622,182,98.14843,3660,12,25.0,83.85157,"LINESTRING Z(-77.00057122132793 38.91700219912214 0, -77.00057122185873 38.91706823019869 0, -77.00057122190798 38.91707435586467 0, -77.00057134022695 38.917448652060116 0, -77.00057065286356 38.91800870001779 0, -77.00057065294675 38.918019059598215 0, -77.00057076901902 38.91811382723653 0)"
"59b123b16d2a77795c698bf3f91c47d3",11000102,19.09515,7,119.80172,6356,9,20.0,-112.80172,"LINESTRING Z(-77.01217841442221 38.89354787146222 0, -77.01218126814724 38.89365353935226 0, -77.01218305465581 38.89371984077282 0)"
"59e97659a86ee765627683f345adaa9d",11094052,121.20029,406,208.81325,18185,10,30.0,197.18675,"LINESTRING Z(-77.08433036828762 38.958034760217664 0, -77.08472263456973 38.95880144032708 0, -77.08479456743635 38.958942908014606 0, -77.08484845934359 38.9590488061047 0)"
"5a452c934ad41cf24129b886a0096922",11034382,87.3745,0,119.48396,6154,8,20.0,-119.48396,"LINESTRING Z(-77.01517697439579 38.8973484929707 0, -77.01517703203466 38.89734849296321 0, -77.01618415562685 38.89734955587243 0)"
"5a4fb83e3bcbf9ce26564e5cea0bf715",12055642,84.98915,14,119.57396,6664,11,20.0,-105.57396,"LINESTRING Z(-77.00810982046498 38.91408565070137 0, -77.00809022635926 38.91415348483969 0, -77.0080514991037 38.91428780182159 0, -77.00792621191817 38.914732191635466 0, -77.00792263883079 38.91474471346523 0, -77.00789728133626 38.91483299687669 0)"
"5ac56f165d4d7582e3c8efcb406de2d9",12075462,60.691486,49,245.00554,26663,10,30.0,-196.00554,"LINESTRING Z(-76.9837789747779 38.92541302235592 0, -76.98367159727519 38.9254643638283 0, -76.98349741683094 38.925548495075745 0, -76.98333305041709 38.92563082579856 0, -76.98318145364435 38.92569743861212 0)"
"5adb19eb2d98034d8db4d771ef3048f6",12031982,172.20355,161,148.81306,12199,16,21.6,12.186928,"LINESTRING Z(-76.90953354781652 38.89286310835892 0, -76.90953352068446 38.89286632432822 0, -76.90953340883203 38.89288180964017 0, -76.90953993115708 38.89291973995454 0, -76.9095407355374 38.89292172242017 0, -76.90955325581987 38.89295659453025 0, -76.90957292266162 38.892991652338715 0, -76.90959870206208 38.893024192528934 0, -76.90963013374287 38.893053584154536 0, -76.90968010898126 38.89309488116665 0, -76.90973054570263 38.89313590826238 0, -76.90978109786684 38.89317684534142 0, -76.90983199624343 38.89321751241419 0, -76.90988324083243 38.8932579094803 0, -76.909934716249 38.893298126534 0, -76.90998642249323 38.89333816357507 0, -76.91003835956502 38.893378020603194 0, -76.91009064284921 38.89341760762307 0, -76.91012000921522 38.893439700741034 0, -76.91014960614207 38.89346179402881 0, -76.91035217009194 38.89361977638803 0, -76.91044141826998 38.89368938949898 0, -76.91082398854611 38.89401642492494 0)"
"5aeeb626bfcd24d1682bcb892259b524",11076632,1114.9127,133,254.43344,38198,10,21.6,-121.43344,"LINESTRING Z(-77.05204805703367 38.91185549492272 0, -77.05216024203254 38.91191444953662 0, -77.05221161696724 38.91194145161708 0, -77.05233585423845 38.91202021902805 0, -77.05246963933048 38.91209977475273 0, -77.05256298227336 38.91215533228438 0, -77.0527386472646 38.91223731912014 0, -77.05293356632934 38.91231695480055 0, -77.05309700034371 38.91238579445724 0, -77.05334796928936 38.91248179914122 0, -77.05361093603405 38.912585364787006 0, -77.05369397673064 38.9126159550156 0, -77.05382607691872 38.912674772752574 0, -77.05393073395214 38.91270129009039 0, -77.0539337554557 38.912702054404726 0, -77.05410432722965 38.91275395367223 0, -77.05415748474385 38.912773116811415 0, -77.05426383444883 38.912811443001 0, -77.05442380231126 38.912867850896056 0, -77.05457788950021 38.91292363073485 0, -77.05469576836195 38.91297492315514 0, -77.05480258017553 38.91302865289944 0, -77.05488090618988 38.913074468589336 0, -77.05496454138677 38.913126947900935 0, -77.05502314902455 38.91317052068391 0, -77.05511314143551 38.91324281524319 0, -77.0551862923359 38.913305568847356 0, -77.05523718273525 38.913359234507375 0, -77.05531703551877 38.91344009162342 0, -77.0553965368713 38.913543298541626 0, -77.05539840667554 38.91354572089849 0, -77.05548554327314 38.913651347377275 0, -77.05561387427399 38.91379614046568 0, -77.05569315722036 38.913884384428094 0, -77.05575501149302 38.91394975547177 0, -77.05581074162396 38.913998373896646 0, -77.05589774162786 38.9140753536071 0, -77.05618708318272 38.91427501978338 0, -77.0562917151627 38.91433874845915 0, -77.05639473127586 38.91440022573585 0, -77.05653534373748 38.91447006249071 0, -77.05672994650317 38.91457392439328 0, -77.0569188854792 38.914659772053106 0, -77.0571202840655 38.9147532704032 0, -77.0572803915025 38.914831654646704 0, -77.05741074547704 38.91490401770651 0, -77.05753602602809 38.914976112868295 0, -77.05760386445452 38.91502364346637 0, -77.05765543619086 38.915060552214136 0, -77.05768047215093 38.91507846644935 0, -77.05779135946948 38.91517462070032 0, -77.05788069896529 38.915259885432526 0, -77.05788494553826 38.915263937080574 0, -77.0579658414364 38.91534506209407 0, -77.05803589713399 38.915424300684364 0, -77.0580910717817 38.9154954391277 0, -77.05812824123167 38.9155452367448 0, -77.0581636758367 38.91558854921082 0, -77.0582006164624 38.91564041883535 0, -77.05823155535163 38.91568517485317 0, -77.05826042478186 38.915737318730116 0, -77.058289523912 38.91578829140117 0, -77.05831632002696 38.9158430487152 0, -77.05834161128843 38.91589060010496 0, -77.0583663385048 38.91595337585858 0, -77.05839186960021 38.91601209745336 0, -77.05841612829242 38.91606586509333 0, -77.05843635448954 38.9161235984123 0, -77.05845520662145 38.916193043250914 0, -77.05847082004144 38.91625014828666 0, -77.05849403827874 38.91634265227122 0, -77.05851292577304 38.91645505783091 0, -77.05851300339509 38.91654966332772 0, -77.05850704799687 38.91666949518155 0, -77.05850106024135 38.916749906575944 0, -77.0584870202336 38.91685397788621 0, -77.05844879246133 38.91700536405795 0, -77.05840852068766 38.9171110249308 0, -77.05837427811457 38.917200909182995 0, -77.05832188826626 38.91729396440796 0, -77.058273514865 38.917377549846094 0, -77.05821303507835 38.9174627267615 0, -77.0580806285983 38.91759534126808 0, -77.05800032265178 38.91767577152292 0, -77.0579163644338 38.917746015106914 0, -77.057880939527 38.91777261625065 0, -77.0577810812987 38.91784481341092 0, -77.057729636249 38.91788150275341 0, -77.05771299493665 38.91789333891486 0, -77.05769635361887 38.917905175073884 0, -77.05768046485466 38.917920767333804 0, -77.05761829715495 38.91795916449413 0, -77.05752666826652 38.91801291731934 0, -77.05743832354663 38.91806411009135 0, -77.05732202022028 38.91812090168089 0, -77.05716183914423 38.91819009207535 0, -77.05704504428913 38.918238388770874 0, -77.05691738642305 38.91828605104947 0, -77.05676720958644 38.918335669929945 0, -77.05662286369113 38.918380727575546 0, -77.0565448628054 38.91840469147642 0, -77.0564892587354 38.91841829392663 0, -77.05642745216352 38.91843352985373 0, -77.05621338344068 38.91845777536149 0)"
"5b09eb00f3044d1bba7d98b306ee3c80",11085732,23.595469,7,215.76802,28102,12,20.0,-208.76802,"LINESTRING Z(-77.03195565211423 38.905997374612674 0, -77.03200727952765 38.905996955103724 0, -77.0320357324638 38.90599463215869 0, -77.03206775881483 38.90599092093979 0, -77.03210332398683 38.90598581244532 0, -77.0321412738106 38.9059765324174 0, -77.03218039792814 38.90596354962135 0, -77.03221536986287 38.90594686552481 0)"
"5b4d7b40d7b7ac87f98332ce25bcbed5",11001602,118.48989,21,233.26665,23706,10,30.0,-212.26665,"LINESTRING Z(-77.03641789656118 38.95081106095049 0, -77.03641769010241 38.951332739229954 0, -77.03641746128281 38.95187839748775 0)"
"5b61fc72337a85f3fadc6a89870f9094",12000302,76.07422,7,91.06724,3212,8,20.0,-84.06724,"LINESTRING Z(-77.00276823094325 38.96201688393737 0, -77.00276834930189 38.96209345410111 0, -77.00276834938241 38.9620955259997 0, -77.0027685869445 38.962270376217006 0, -77.00276810565612 38.96235576547215 0, -77.00276675358487 38.96259890729156 0, -77.00276663915696 38.96262349982741 0, -77.00276618067853 38.96270214189398 0)"
"5b77aecaa6f7efb149a75311eff4609b",11000702,177.21893,413,162.48209,14006,11,20.0,250.51791,"LINESTRING Z(-77.02191643312607 38.905651282344856 0, -77.02191803652863 38.90587916630448 0, -77.02191834825354 38.90614320100807 0, -77.02191813483377 38.90619905282145 0, -77.02191826353705 38.906617850996106 0, -77.02191918135485 38.90697827488821 0, -77.02192133374474 38.90722915700461 0, -77.02192130483829 38.90724764214181 0)"
"5bb7f98e08159122c321981ce0c5d43f",13002502,89.727684,35,119.88564,5610,10,25.0,-84.88564,"LINESTRING Z(-76.97094221943779 38.869481411172366 0, -76.97094155723728 38.869409704073774 0, -76.97094001983504 38.86922340979387 0, -76.97094155446656 38.868850462027005 0, -76.97094340910172 38.86882361742758 0, -76.97094353533569 38.8687965922298 0, -76.97094261898476 38.86878307938713 0, -76.970941817829 38.868769656657236 0, -76.97093860227798 38.868742810795794 0, -76.97093354295346 38.868716144643464 0, -76.97092687028349 38.86868974834144 0, -76.97092203673189 38.868674613009325 0)"
"5c085e636634b2ccfe967476b000884c",12086642,68.8968,70,74.40056,1986,14,25.0,-4.4005556,"LINESTRING Z(-76.98550551231276 38.904295664537166 0, -76.98545834531052 38.90436358166135 0, -76.98517222784137 38.90477468693526 0, -76.98512609816994 38.9048408924642 0)"
"5c27a0394d1e41788b09fb209b8d8256",12001302,68.18372,28,91.61972,2947,10,25.0,-63.61972,"LINESTRING Z(-76.98831034788597 38.89672652453044 0, -76.98830998887597 38.89680696919906 0, -76.98830971198186 38.89687872981048 0, -76.98830925455694 38.896996964559186 0, -76.98830830302451 38.89724621691518 0, -76.98830794170675 38.89734071462497 0)"
"5c356003a4b48dc0ea70be156a057206",14000702,102.12524,119,167.23862,12319,9,25.0,-48.23862,"LINESTRING Z(-77.02192452054022 38.87930305234066 0, -77.02198806120279 38.879204344435486 0, -77.02200655165302 38.879181937077774 0, -77.02206850233499 38.879122641148655 0, -77.02273045026585 38.87864198842492 0)"
"5c3d3625a1caef6fb7022d7a3bd5ec97",12000202,46.562397,28,119.03369,7505,16,20.0,-91.03369,"LINESTRING Z(-77.00351316945877 38.894795211979705 0, -77.00351294311052 38.89488043115335 0, -77.00351260769695 38.895091677401375 0, -77.00351238320654 38.895214641632535 0)"
"5c43f60e00811f41482833e15e624c1a",11001002,134.45143,210,105.51612,4828,12,21.6,104.48388,"LINESTRING Z(-77.02598713597223 38.896140836412854 0, -77.02598389928102 38.896274440220274 0, -77.02598261595357 38.89632740069303 0, -77.02598296466529 38.89665179188607 0, -77.02598273656824 38.8969750121012 0, -77.02598468898636 38.897208157170205 0, -77.02598590566127 38.89735192139717 0)"
"5c567795c2c4e35e9f33ad3475e05f1f",11068832,95.3402,21,115.34109,5822,11,21.6,-94.341095,"LINESTRING Z(-77.01880635925663 38.932698494336606 0, -77.01882367791224 38.9327683059214 0, -77.01884723129066 38.932863069505 0, -77.0189293202334 38.93318582383093 0, -77.01899755928616 38.93346993470376 0, -77.01901476350871 38.933541728095776 0)"
"5c678b796554ef2bd1f63a51ad62585d",12000702,101.60758,84,83.894356,2266,8,25.0,0.10564437,"LINESTRING Z(-76.99617638443213 38.926512946917505 0, -76.99617568853338 38.9265866349237 0, -76.99617476111378 38.926676537890636 0, -76.99617992529467 38.9271518168054 0, -76.99617945392377 38.92733982033079 0, -76.99617933386513 38.92742819189787 0)"
"5c703c706ff4e8256cc2a3f533c17922",11069812,26.734262,14,204.79091,23546,10,20.0,-190.79091,"LINESTRING Z(-77.04170709651586 38.89960168215451 0, -77.041802580094 38.8996343033369 0, -77.04186816525917 38.899656656619925 0, -77.04188654475122 38.89966284778407 0, -77.04198923540801 38.89969856510561 0)"
"5ca4e1e130f54b9e720c5c097878db3e",11076632,691.8865,168,253.42249,33670,10,25.0,-85.422485,"LINESTRING Z(-77.05505008552133 38.89222983326153 0, -77.05546006661882 38.89291493334595 0, -77.05557170158548 38.89310147973054 0, -77.05564722171944 38.89322766909875 0, -77.05577480370079 38.89343408915933 0, -77.0558386988431 38.89353746573978 0, -77.05590121087549 38.893640797903544 0, -77.0559544298797 38.89372650509992 0, -77.05601854439118 38.89382966527087 0, -77.05601917920045 38.89383070092921 0, -77.05607954114619 38.893925710288016 0, -77.05613044284655 38.89401045461681 0, -77.05614371602881 38.89403188816232 0, -77.05616933995475 38.894074395357244 0, -77.0562017735716 38.89412779939948 0, -77.05622566698797 38.89416841565596 0, -77.05624207997363 38.89419534278485 0, -77.05624921305113 38.894207050232865 0, -77.05626017730135 38.89422398069058 0, -77.05627068011111 38.894240460951025 0, -77.05628926885726 38.89427828715393 0, -77.0563043936817 38.89430881824274 0, -77.05632067274038 38.894341240530856 0, -77.05633857139627 38.89438095881596 0, -77.05635092964283 38.89441140114883 0, -77.05636120800477 38.89443553862412 0, -77.05637784119561 38.894478410442936 0, -77.05639032158486 38.89451750074815 0, -77.05639886924082 38.8945395671299 0, -77.05640915910595 38.89457820807181 0, -77.05642060470683 38.89462063196995 0, -77.05642719630161 38.89464720347938 0, -77.05643437253467 38.89468422441561 0, -77.05644490417723 38.894737008378215 0, -77.05644837955903 38.89475871687161 0, -77.05645290074501 38.894790964652714 0, -77.05645649625319 38.89481879877942 0, -77.05646091015845 38.8948611359865 0, -77.05646346607124 38.89488626810404 0, -77.05646464497605 38.89491932825282 0, -77.0564649131002 38.89496680223384 0, -77.05646534256091 38.895072470206536 0, -77.05646473812084 38.89518264286192 0, -77.0564644789314 38.89529209467871 0, -77.05646433316174 38.89539920426247 0, -77.05646442000882 38.89550892615882 0, -77.05646346888345 38.895618017968935 0, -77.05646321026089 38.89572819044646 0, -77.05646191465975 38.89583899400885 0, -77.056462578451 38.895949436287246 0, -77.05646266536736 38.89605924825654 0, -77.05646113778192 38.896168250250874 0, -77.05646133904533 38.89627689107281 0, -77.05646061831452 38.896385802589265 0, -77.05646001556721 38.89649813722628 0, -77.05645964679307 38.896614795764336 0, -77.0564600754003 38.89671938270243 0, -77.05646050557739 38.896825951478625 0, -77.05645909553071 38.89693783607866 0, -77.05645779918834 38.89704773878085 0, -77.05645349508009 38.89714431055188 0, -77.05645190115867 38.89716953474865 0, -77.05644758562971 38.89725169313656 0, -77.05644427587005 38.89729376380699 0, -77.05644073975643 38.89734114952248 0, -77.05643581731235 38.8973847523934 0, -77.05642553992107 38.89746442734848 0, -77.05642367233571 38.89747889568651 0, -77.05641697821765 38.89754166020577 0, -77.0564120004785 38.89758826288668 0, -77.05640593674403 38.89764644184141 0, -77.056399529615 38.89770771983886 0, -77.05638520428633 38.897814565970535 0, -77.05637238024136 38.8979248345528 0, -77.05636139976268 38.89803402123815 0, -77.05635237856522 38.898142666473326 0, -77.056349260598 38.89822334689375 0)"
"5ccc700d5a96711e86dd5a6cc9398759",11094052,75.48023,161,219.49911,20493,10,30.0,-58.499115,"LINESTRING Z(-77.07265212930054 38.93187883926727 0, -77.07263998095381 38.931954426541395 0, -77.07263837656235 38.93196451684597 0, -77.07258932367753 38.93226893811436 0, -77.07255597275721 38.93247660035677 0, -77.07255539993528 38.93248038420228 0, -77.07254359482089 38.93255344891805 0)"
"5ae3d74eebb96817029b63753347d6e3",14079442,307.87784,84,97.34072,3929,11,21.6,-13.340717,"LINESTRING Z(-77.01813910888345 38.81604595379424 0, -77.01814394091382 38.816029737767614 0, -77.01815268404891 38.81599829679046 0, -77.01816073627559 38.81596676583518 0, -77.01816809757179 38.815935054817025 0, -77.01817292796028 38.815912442763796 0, -77.01817488313036 38.81590334388795 0, -77.01818316092655 38.81585334549818 0, -77.01818948118263 38.81580316724288 0, -77.0181936136335 38.815752899243165 0, -77.0181955582839 38.815702541499284 0, -77.0181954303071 38.81565218407826 0, -77.01819311453902 38.81560173691312 0, -77.01818872619855 38.815551470240415 0, -77.01818215014458 38.81550138407788 0, -77.01817350150424 38.8154513883223 0, -77.01816266520515 38.815401753245766 0, -77.01814733555251 38.81534148885193 0, -77.01813396332548 38.815280953896696 0, -77.0181225485193 38.81522014838073 0, -77.018113206297 38.81515916237151 0, -77.0181058215312 38.81509808597243 0, -77.0181002790264 38.81503673903184 0, -77.01809692428061 38.81497539175109 0, -77.01809541183155 38.814913954099055 0, -77.0180959719862 38.81485251612499 0, -77.01809860476209 38.814791167913754 0, -77.01810423265594 38.81473522432993 0, -77.0181121634712 38.81467946055764 0, -77.018122627491 38.81462387656066 0, -77.01813539446698 38.814568652543834 0, -77.01815057953806 38.8145137884885 0, -77.01816806757785 38.814459374496536 0, -77.01818797374831 38.81440550063386 0, -77.01819913583157 38.814378563512534 0, -77.0182100677339 38.81435207685033 0, -77.01823457988635 38.81429937336333 0, -77.01826127986803 38.814247210037706 0, -77.01827543581416 38.81422099311882 0, -77.0182903978001 38.81419495624154 0, -77.01830616587135 38.814169279575324 0, -77.01831123019488 38.814161531480174 0, -77.01832285514762 38.81414387301687 0, -77.01834023536448 38.81411882668689 0, -77.01835853680811 38.814094140548775 0, -77.01837752919123 38.81406981463845 0, -77.01839732765674 38.814045848937404 0, -77.01841781706092 38.81402224346336 0, -77.01842863752017 38.81401062080382 0, -77.01843911256982 38.81399908828272 0, -77.01848630698322 38.81394394886084 0, -77.01853373167974 38.81388907963744 0, -77.01858173204124 38.81383430038752 0, -77.0186299626851 38.81377979133529 0, -77.01867876903957 38.81372555242518 0, -77.0187278056523 38.813671493627 0, -77.01877730280833 38.81361761490347 0, -77.01882726053059 38.813564006338815 0, -77.01887756365248 38.81351057786627 0, -77.01892821219765 38.81345741957023 0)"
"5b02485e9927a33a1933a369de2f8a84",11000402,153.40762,245,138.49834,10751,10,15.0,106.50166,"LINESTRING Z(-77.01818458280933 38.92136892399656 0, -77.01819792359028 38.92145405059367 0, -77.01820410317231 38.921493776345145 0, -77.01832111246259 38.922246763904695 0, -77.01832596327004 38.92227576994689 0, -77.01833058344538 38.922304776024895 0, -77.01833474235228 38.92233378217494 0, -77.0183385553315 38.92236287846223 0, -77.01834202235929 38.92239197480356 0, -77.01834514345856 38.92242116128219 0, -77.01834803390071 38.92245025771354 0, -77.01835046309522 38.92247944430031 0, -77.01835289331184 38.92251259454903 0, -77.01835486225728 38.922545744869986 0, -77.01835636993073 38.922578895263165 0, -77.01835545784175 38.92261952294459 0, -77.0183545423661 38.92264699847435 0, -77.018353280934 38.922674474058226 0, -77.01835190415912 38.9227018595769 0, -77.01835006613152 38.92272933525104 0, -77.01834923933974 38.92274294695708 0)"
"5b173c7c32d604bc4bb1e378263f095d",13017352,274.63382,161,163.47897,11788,10,25.0,-2.4789784,"LINESTRING Z(-76.95963758981118 38.86533535258135 0, -76.95961897876181 38.865237154417684 0, -76.95960737562466 38.865175893178204 0, -76.95954028538024 38.864820307773456 0, -76.959496860849 38.86459021776416 0, -76.95945941291488 38.864387155055525 0, -76.95940566244774 38.864080219610294 0, -76.95934167336334 38.86374553463271 0, -76.95930452070627 38.863551570450454 0, -76.95926975779028 38.863370038701035 0, -76.95919589794735 38.862970489542924 0, -76.95918050568233 38.86288742653888 0)"
"5b32499546e4ebbf9745e80549918931",11000402,99.01093,105,118.14559,6475,11,20.0,-13.145592,"LINESTRING Z(-77.01755714635439 38.8897119796982 0, -77.01755759470122 38.88994131488559 0, -77.01756812789874 38.89049449065352 0, -77.0175702065646 38.890603788961826 0)"
"5b54fd257e7b8f239a3b16d3429cdab3",12075462,43.36922,7,206.88733,17694,9,30.0,-199.88733,"LINESTRING Z(-76.96387623134477 38.93500701990771 0, -76.96381190489312 38.93503395285236 0, -76.96375312573693 38.935061761287145 0, -76.96369871737089 38.93509055295473 0, -76.96365494717249 38.9351115377067 0, -76.96354300655382 38.93516521935516 0, -76.96344877505139 38.93520960986672 0)"
